central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
5033	Li	6	2.49000000E+01	2.69750000E+01	7.67750000E+01	-7.41693253E+00	0.00000000E+00
5034	Li	8	2.69750000E+01	2.49000000E+01	7.67750000E+01	-6.87944441E+00	0.00000000E+00
5035	Li	6	2.49000000E+01	2.69750000E+01	8.09250000E+01	5.99963100E+00	0.00000000E+00
5037	Li	7	2.69750000E+01	3.11250000E+01	0.00000000E+00	4.48211560E+00	0.00000000E+00
5039	Li	8	2.69750000E+01	2.90500000E+01	6.22500000E+00	-1.93919041E-02	0.00000000E+00
5041	Li	8	2.69750000E+01	2.90500000E+01	1.03750000E+01	-1.35800875E+00	0.00000000E+00
5043	Li	7	2.69750000E+01	3.11250000E+01	1.24500000E+01	-1.92017525E+00	0.00000000E+00
5044	Li	5	2.49000000E+01	2.90500000E+01	1.66000000E+01	-2.91587030E+00	0.00000000E+00
5046	Li	5	2.49000000E+01	2.90500000E+01	2.07500000E+01	3.62872289E+00	0.00000000E+00
5047	Li	6	2.49000000E+01	3.11250000E+01	2.28250000E+01	-2.95381646E+00	0.00000000E+00
5048	Li	7	2.69750000E+01	3.11250000E+01	2.07500000E+01	1.33255927E-01	0.00000000E+00
5049	Li	7	2.69750000E+01	3.11250000E+01	2.49000000E+01	-4.32108055E-01	0.00000000E+00
5050	Li	5	2.49000000E+01	2.90500000E+01	2.90500000E+01	2.72316098E+00	0.00000000E+00
5051	Li	7	2.69750000E+01	3.11250000E+01	2.90500000E+01	2.89013424E-01	0.00000000E+00
5052	Li	6	2.49000000E+01	3.11250000E+01	3.52750000E+01	-1.55986326E+00	0.00000000E+00
5054	Li	6	2.49000000E+01	3.11250000E+01	3.94250000E+01	2.16747078E+00	0.00000000E+00
5057	Li	7	2.69750000E+01	3.11250000E+01	4.15000000E+01	1.79950550E-01	0.00000000E+00
5059	Li	6	2.49000000E+01	3.11250000E+01	4.77250000E+01	5.30205604E-01	0.00000000E+00
5061	Li	6	2.49000000E+01	3.11250000E+01	5.60250000E+01	-3.26008386E+00	0.00000000E+00
5063	Li	8	2.69750000E+01	2.90500000E+01	6.01750000E+01	-1.08667214E+00	0.00000000E+00
5064	Li	6	2.49000000E+01	3.11250000E+01	6.43250000E+01	-6.43984950E+00	0.00000000E+00
5065	Li	5	2.49000000E+01	2.90500000E+01	6.64000000E+01	-2.12165978E+00	0.00000000E+00
5067	Li	5	2.49000000E+01	2.90500000E+01	7.05500000E+01	1.86282551E+00	0.00000000E+00
5068	Li	6	2.49000000E+01	3.11250000E+01	7.26250000E+01	-7.14369853E+00	0.00000000E+00
5071	Li	6	2.49000000E+01	3.11250000E+01	8.09250000E+01	-5.48302152E+00	0.00000000E+00
5072	Li	7	2.69750000E+01	3.11250000E+01	7.88500000E+01	-4.25492644E+00	0.00000000E+00
5073	Li	5	2.49000000E+01	3.32000000E+01	0.00000000E+00	-1.24677023E-01	0.00000000E+00
5074	Li	7	2.69750000E+01	3.52750000E+01	0.00000000E+00	-3.90114778E+00	0.00000000E+00
5076	Li	6	2.49000000E+01	3.52750000E+01	1.03750000E+01	-5.18666343E+00	0.00000000E+00
5077	Li	8	2.69750000E+01	3.32000000E+01	1.03750000E+01	-2.73759639E-02	0.00000000E+00
5078	Li	7	2.69750000E+01	3.52750000E+01	1.24500000E+01	2.74635097E+00	0.00000000E+00
5080	Li	6	2.49000000E+01	3.52750000E+01	1.86750000E+01	-4.93954358E+00	0.00000000E+00
5081	Li	7	2.69750000E+01	3.52750000E+01	1.66000000E+01	-2.04712382E+00	0.00000000E+00
5082	Li	5	2.49000000E+01	3.32000000E+01	2.07500000E+01	-4.37443491E+00	0.00000000E+00
5083	Li	6	2.49000000E+01	3.52750000E+01	2.69750000E+01	-1.69985957E+00	0.00000000E+00
5084	Li	7	2.69750000E+01	3.52750000E+01	2.49000000E+01	-1.35936476E+00	0.00000000E+00
5085	Li	6	2.49000000E+01	3.52750000E+01	3.11250000E+01	-3.10619110E-01	0.00000000E+00
5088	Li	7	2.69750000E+01	3.52750000E+01	3.32000000E+01	-1.42355558E+00	0.00000000E+00
5089	Li	6	2.49000000E+01	3.52750000E+01	3.94250000E+01	-2.08859308E+00	0.00000000E+00
5091	Li	6	2.49000000E+01	3.52750000E+01	4.35750000E+01	1.34160341E+00	0.00000000E+00
